REVIEW_DOC_NO,ANAL_CODE,CLASSIFY,EMPATHY,EMPATHY_SCORE
RVD-220107-0042657,ANAL-211104-0066,사용성,중립,3
RVD-220107-0042656,ANAL-211104-0066,사용성,행복,5
RVD-220107-0042655,ANAL-211104-0066,사용성,고마움,4
RVD-220107-0042654,ANAL-211104-0066,사용성,자신감,5
RVD-220107-0042653,ANAL-211104-0066,사용성,바람,4
RVD-220107-0042652,ANAL-211104-0070,가격,중립,3
RVD-220107-0042651,ANAL-211104-0070,사용성,행복,5
RVD-220107-0042648,ANAL-211104-0087,사용성,만족,4
RVD-220107-0042647,ANAL-211104-0258,사용성,만족,4
RVD-220107-0042642,ANAL-211104-0154,사용성,사랑,4
RVD-220107-0042641,ANAL-211104-0154,사용성,기쁨,5
RVD-220107-0042640,ANAL-211104-0154,사용성,만족,4
RVD-220107-0042639,ANAL-211104-0154,사용성,중립,3
RVD-220107-0042638,ANAL-211104-0154,디자인,행복,5
RVD-220107-0042637,ANAL-211104-0154,디자인,중립,3
RVD-220107-0042636,ANAL-211104-0154,사용성,슬픔,2
RVD-220107-0042634,ANAL-211104-0081,사용성,만족,4
RVD-220107-0042633,ANAL-211104-0081,사용성,중립,3
RVD-220107-0042632,ANAL-211104-0081,디자인,만족,4
RVD-220107-0042631,ANAL-211104-0081,사용성,중립,3
RVD-220107-0042630,ANAL-211104-0081,사용성,만족,4
RVD-220107-0042629,ANAL-211104-0081,사용성,만족,4
RVD-220107-0042628,ANAL-211104-0082,디자인,놀람,4
RVD-220107-0042627,ANAL-211104-0082,사용성,중립,3
RVD-220107-0042625,ANAL-211104-0069,사용성,만족,4
RVD-220107-0042624,ANAL-211104-0067,사용성,만족,4
RVD-220107-0042623,ANAL-211104-0067,사용성,만족,4
RVD-220107-0042622,ANAL-211104-0069,사용성,중립,3
RVD-220107-0042621,ANAL-211104-0140,사용성,중립,3
RVD-220107-0042618,ANAL-211104-0127,사용성,중립,3
RVD-220107-0042617,ANAL-211104-0127,사용성,중립,3
RVD-220107-0042616,ANAL-211104-0127,사용성,만족,4
RVD-220107-0042615,ANAL-211104-0127,가격,짜증남,1
RVD-220107-0042614,ANAL-211104-0127,사용성,바람,4
RVD-220107-0042613,ANAL-211104-0127,사용성,설렘,4
RVD-220107-0042610,ANAL-211104-0153,사용성,기쁨,5
RVD-220107-0042609,ANAL-211104-0153,사용성,바람,4
RVD-220107-0042608,ANAL-211104-0153,사용성,행복,5
RVD-220107-0042607,ANAL-211104-0153,디자인,안타까움,2
RVD-220107-0042606,ANAL-211104-0153,사용성,무관심,3
RVD-220107-0042605,ANAL-211104-0153,사용성,중립,3
RVD-220107-0042604,ANAL-211104-0153,디자인,만족,4
RVD-220107-0042603,ANAL-211104-0153,사용성,행복,5
RVD-220107-0042602,ANAL-211104-0153,사용성,중립,3
RVD-220107-0042601,ANAL-211104-0153,사용성,행복,5
RVD-220107-0042595,ANAL-211104-0072,사용성,중립,3
RVD-220107-0042594,ANAL-211104-0072,디자인,즐거움,5
RVD-220107-0042593,ANAL-211104-0072,사용성,만족,4
RVD-220107-0042592,ANAL-211104-0072,사용성,만족,4
RVD-220107-0042591,ANAL-211104-0072,제품상태,만족,4
RVD-220107-0042590,ANAL-211104-0151,디자인,만족,4
RVD-220107-0042589,ALL,디자인,바람,4
RVD-220107-0042588,ALL,제품상태,만족,4
RVD-220107-0042587,ANAL-211104-0147,사용성,중립,3
RVD-220107-0042586,ANAL-211104-0147,디자인,만족,4
RVD-220107-0042585,ANAL-211104-0151,사용성,짜증남,1
RVD-220107-0042584,ANAL-211104-0147,디자인,만족,4
RVD-220107-0042583,ANAL-211104-0147,사용성,만족,4
RVD-220107-0042582,ANAL-211104-0151,사용성,설렘,4
RVD-220107-0042581,ALL,사용성,행복,5
RVD-220107-0042580,ANAL-211104-0147,사용성,중립,3
RVD-220107-0042579,ANAL-211104-0130,디자인,만족,4
RVD-220107-0042578,ANAL-211104-0130,사용성,기쁨,5
RVD-220107-0042577,ANAL-211104-0130,사용성,바람,4
RVD-220107-0042572,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042566,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042564,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042562,ANAL-211104-0146,디자인,즐거움,5
RVD-220107-0042561,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042555,ANAL-211104-0146,사용성,감동,4
RVD-220107-0042550,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042549,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042543,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042539,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042531,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042529,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042518,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042513,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042512,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042511,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042510,ANAL-211104-0146,사용성,감동,4
RVD-220107-0042509,ANAL-211104-0146,사용성,싫음,1
RVD-220107-0042506,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042502,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042499,ANAL-211104-0146,디자인,만족,4
RVD-220107-0042498,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042497,ANAL-211104-0146,재질,설렘,4
RVD-220107-0042490,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042486,ANAL-211104-0146,사용성,고마움,4
RVD-220107-0042485,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042483,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042482,ANAL-211104-0146,사용성,고마움,4
RVD-220107-0042479,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042478,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042475,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042473,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042472,ANAL-211104-0146,재질,중립,3
RVD-220107-0042471,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042469,ANAL-211104-0146,사용성,슬픔,2
RVD-220107-0042462,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0042456,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042455,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042451,ANAL-211104-0146,사용성,고마움,4
RVD-220107-0042444,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042435,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042434,ANAL-211104-0146,사용성,싫음,1
RVD-220107-0042428,ANAL-211104-0146,디자인,만족,4
RVD-220107-0042422,ANAL-211104-0146,디자인,만족,4
RVD-220107-0042417,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0042416,ANAL-211104-0146,디자인,설렘,4
RVD-220107-0042411,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042407,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042402,ANAL-211104-0146,디자인,미워함,1
RVD-220107-0042401,ANAL-211104-0146,사용성,감동,4
RVD-220107-0042399,ANAL-211104-0146,사용성,후회,1
RVD-220107-0042396,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042388,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042384,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042378,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042377,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042367,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042366,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042362,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042355,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042354,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042353,ANAL-211104-0146,사용성,슬픔,2
RVD-220107-0042348,ANAL-211104-0146,사용성,싫음,1
RVD-220107-0042347,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042339,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042338,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042334,ANAL-211104-0146,재질,감동,4
RVD-220107-0042316,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042314,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042305,ANAL-211104-0146,사용성,감동,4
RVD-220107-0042301,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042294,ANAL-211104-0146,사용성,고마움,4
RVD-220107-0042284,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042282,ANAL-211104-0146,사용성,슬픔,2
RVD-220107-0042279,ANAL-211104-0146,사이즈,슬픔,2
RVD-220107-0042278,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042275,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0042271,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042267,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042264,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042262,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042260,ANAL-211104-0146,재질,즐거움,5
RVD-220107-0042255,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042248,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042238,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042236,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042223,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0042220,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042219,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042217,ANAL-211104-0146,사용성,짜증남,1
RVD-220107-0042216,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042206,ANAL-211104-0146,사용성,싫음,1
RVD-220107-0042200,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042195,ANAL-211104-0146,사용성,고마움,4
RVD-220107-0042188,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042186,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042179,ANAL-211104-0146,디자인,괴로움,2
RVD-220107-0042178,ANAL-211104-0146,디자인,만족,4
RVD-220107-0042177,ANAL-211104-0146,사용성,안타까움,2
RVD-220107-0042171,ANAL-211104-0146,재질,짜증남,1
RVD-220107-0042169,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042167,ANAL-211104-0146,사용성,안타까움,2
RVD-220107-0042166,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042157,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042156,ANAL-211104-0146,사용성,안타까움,2
RVD-220107-0042154,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042152,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042143,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042136,ANAL-211104-0146,사용성,실망,1
RVD-220107-0042128,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042123,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042122,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042118,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042117,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042112,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042102,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042101,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042098,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042096,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042093,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042088,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042079,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042078,ANAL-211104-0146,사용성,감동,4
RVD-220107-0042077,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042075,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042073,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042067,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042066,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042065,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042063,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042062,ANAL-211104-0146,사용성,바람,4
RVD-220107-0042061,ANAL-211104-0146,사용성,만족,4
RVD-220107-0042060,ANAL-211104-0146,사용성,안타까움,2
RVD-220107-0042059,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0042057,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0042053,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042049,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042048,ANAL-211104-0146,디자인,중립,3
RVD-220107-0042045,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042042,ANAL-211104-0146,사용성,슬픔,2
RVD-220107-0042040,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042035,ANAL-211104-0146,사용성,슬픔,2
RVD-220107-0042030,ANAL-211104-0146,사용성,중립,3
RVD-220107-0042029,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042025,ANAL-211104-0146,재질,행복,5
RVD-220107-0042024,ANAL-211104-0146,사용성,행복,5
RVD-220107-0042012,ANAL-211104-0146,재질,사랑,4
RVD-220107-0042011,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042010,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0042009,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0042006,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041994,ANAL-211104-0146,사용성,슬픔,2
RVD-220107-0041988,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041985,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041983,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041982,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041981,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041980,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041977,ANAL-211104-0146,사용성,괴로움,2
RVD-220107-0041976,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041975,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0041974,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041973,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041972,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041971,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041965,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041960,ANAL-211104-0146,사용성,당황,2
RVD-220107-0041958,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041953,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041952,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041943,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041941,ANAL-211104-0146,재질,안타까움,2
RVD-220107-0041939,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041933,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041932,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041931,ANAL-211104-0146,사용성,불안,2
RVD-220107-0041929,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041923,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041921,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041919,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041916,ANAL-211104-0146,사용성,불안,2
RVD-220107-0041915,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041911,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041906,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041904,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041903,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041896,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041886,ANAL-211104-0146,사용성,실망,1
RVD-220107-0041881,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041879,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041878,ANAL-211104-0146,사용성,억울함,1
RVD-220107-0041875,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041870,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041865,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041862,ANAL-211104-0146,디자인,감동,4
RVD-220107-0041861,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041859,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041854,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041850,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041849,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041847,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041846,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041845,ANAL-211104-0146,사이즈,중립,3
RVD-220107-0041841,ANAL-211104-0146,사용성,후회,1
RVD-220107-0041840,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041838,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0041836,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041834,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0041833,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041832,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041828,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041826,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041818,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041815,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041804,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041799,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041797,ANAL-211104-0146,사용성,슬픔,2
RVD-220107-0041794,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041793,ANAL-211104-0146,재질,즐거움,5
RVD-220107-0041790,ANAL-211104-0146,사용성,안타까움,2
RVD-220107-0041787,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041777,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041772,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041771,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041770,ANAL-211104-0146,사용성,짜증남,1
RVD-220107-0041766,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041760,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041759,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041758,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041756,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041755,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041752,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041749,ANAL-211104-0146,재질,기쁨,5
RVD-220107-0041746,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041742,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041741,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041737,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041736,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041734,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041730,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041729,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0041722,ANAL-211104-0146,재질,중립,3
RVD-220107-0041714,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041713,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041709,ANAL-211104-0146,사용성,싫음,1
RVD-220107-0041703,ANAL-211104-0146,재질,괴로움,2
RVD-220107-0041697,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041696,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041679,ANAL-211104-0146,재질,만족,4
RVD-220107-0041676,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041666,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041662,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041661,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041653,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0041652,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041650,ANAL-211104-0146,디자인,설렘,4
RVD-220107-0041649,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041646,ANAL-211104-0146,사용성,감동,4
RVD-220107-0041644,ANAL-211104-0146,사용성,후회,1
RVD-220107-0041643,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041640,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0041637,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041627,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041621,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041617,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041611,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041610,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041606,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041603,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041600,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041598,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041596,ANAL-211104-0146,디자인,기쁨,5
RVD-220107-0041593,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041592,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041591,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041590,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041588,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041584,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041583,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041582,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041579,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041578,ANAL-211104-0146,디자인,만족,4
RVD-220107-0041571,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041570,ANAL-211104-0146,사용성,짜증남,1
RVD-220107-0041567,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041565,ANAL-211104-0146,사용성,감동,4
RVD-220107-0041560,ANAL-211104-0146,사용성,자신감,5
RVD-220107-0041555,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041552,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041549,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041548,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041546,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0041545,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041536,ANAL-211104-0146,제품상태,괴로움,2
RVD-220107-0041524,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0041518,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041514,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041512,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041507,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041504,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041503,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041499,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041498,ANAL-211104-0146,사용성,감동,4
RVD-220107-0041497,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041496,ANAL-211104-0146,사용성,슬픔,2
RVD-220107-0041493,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041491,ANAL-211104-0146,사용성,불안,2
RVD-220107-0041490,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041486,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041485,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041484,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041480,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0041478,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041474,ANAL-211104-0146,사용성,싫음,1
RVD-220107-0041470,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041466,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041465,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0041463,ANAL-211104-0146,사용성,그리움,4
RVD-220107-0041457,ANAL-211104-0146,사용성,감동,4
RVD-220107-0041456,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041453,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041445,ANAL-211104-0146,사용성,감동,4
RVD-220107-0041444,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041439,ANAL-211104-0146,사용성,괴로움,2
RVD-220107-0041437,ANAL-211104-0146,사용성,슬픔,2
RVD-220107-0041431,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041430,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041425,ANAL-211104-0146,디자인,중립,3
RVD-220107-0041422,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041421,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041408,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041402,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041398,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041395,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041390,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041387,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041385,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0041379,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041375,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041371,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041365,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041364,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041363,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041355,ANAL-211104-0146,디자인,행복,5
RVD-220107-0041354,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041348,ANAL-211104-0146,사용성,안타까움,2
RVD-220107-0041347,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041345,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041342,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041339,ANAL-211104-0146,사용성,안타까움,2
RVD-220107-0041337,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041335,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041330,ANAL-211104-0146,사용성,실망,1
RVD-220107-0041326,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041324,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041322,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041321,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041316,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041312,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041310,ANAL-211104-0146,사용성,중립,3
RVD-220107-0041308,ANAL-211104-0146,사용성,사랑,4
RVD-220107-0041300,ANAL-211104-0146,사용성,기쁨,5
RVD-220107-0041299,ANAL-211104-0146,사용성,안타까움,2
RVD-220107-0041296,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041295,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0041293,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041292,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041291,ANAL-211104-0146,가격,만족,4
RVD-220107-0041287,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041284,ANAL-211104-0146,사용성,즐거움,5
RVD-220107-0041283,ANAL-211104-0146,사용성,바람,4
RVD-220107-0041282,ANAL-211104-0146,사용성,안타까움,2
RVD-220107-0041280,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041268,ANAL-211104-0146,사용성,설렘,4
RVD-220107-0041266,ANAL-211104-0146,사용성,만족,4
RVD-220107-0041265,ANAL-211104-0146,사용성,행복,5
RVD-220107-0041262,ANAL-211104-0146,사용성,행복,5
